"","POSIXct","inds","stat","statArg","variable","value","variableGroup","fileGroup"
"6363",2010-06-23 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6364",2010-06-23 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6365",2010-06-23 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6366",2010-06-23 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6367",2010-06-23 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6368",2010-06-23 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6369",2010-06-23 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6370",2010-06-23 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6371",2010-06-23 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6372",2010-06-23 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6373",2010-06-23 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6374",2010-06-23 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6375",2010-06-23 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6376",2010-06-23 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6377",2010-06-23 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6378",2010-06-23 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6379",2010-06-23 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6380",2010-06-23 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6381",2010-06-23 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6382",2010-06-23 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6383",2010-06-23 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6384",2010-06-23 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6385",2010-06-24 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6386",2010-06-24 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6387",2010-06-24 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6388",2010-06-24 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6389",2010-06-24 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6390",2010-06-24 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6391",2010-06-24 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6392",2010-06-24 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6393",2010-06-24 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6394",2010-06-24 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6395",2010-06-24 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6396",2010-06-24 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6397",2010-06-24 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6398",2010-06-24 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6399",2010-06-24 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6400",2010-06-24 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6401",2010-06-24 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6402",2010-06-24 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6403",2010-06-24 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6404",2010-06-24 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6405",2010-06-24 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6406",2010-06-24 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6407",2010-06-24 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6408",2010-06-24 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6409",2010-06-25 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6410",2010-06-25 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6411",2010-06-25 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6412",2010-06-25 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6413",2010-06-25 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6414",2010-06-25 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6415",2010-06-25 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6416",2010-06-25 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6417",2010-06-25 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6418",2010-06-25 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6419",2010-06-25 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6420",2010-06-25 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6421",2010-06-25 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6422",2010-06-25 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6423",2010-06-25 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6424",2010-06-25 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6425",2010-06-25 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6426",2010-06-25 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6427",2010-06-25 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6428",2010-06-25 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6429",2010-06-25 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6430",2010-06-25 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6431",2010-06-25 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6432",2010-06-25 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6433",2010-06-26 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6434",2010-06-26 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6435",2010-06-26 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6436",2010-06-26 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6437",2010-06-26 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6438",2010-06-26 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6439",2010-06-26 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6440",2010-06-26 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6441",2010-06-26 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6442",2010-06-26 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6443",2010-06-26 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6444",2010-06-26 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6445",2010-06-26 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6446",2010-06-26 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6447",2010-06-26 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6448",2010-06-26 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6449",2010-06-26 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6450",2010-06-26 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6451",2010-06-26 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6452",2010-06-26 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6453",2010-06-26 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6454",2010-06-26 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6455",2010-06-26 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6456",2010-06-26 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6457",2010-06-27 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6458",2010-06-27 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6459",2010-06-27 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6460",2010-06-27 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6461",2010-06-27 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6462",2010-06-27 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6463",2010-06-27 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6464",2010-06-27 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6465",2010-06-27 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6466",2010-06-27 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6467",2010-06-27 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6468",2010-06-27 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6469",2010-06-27 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6470",2010-06-27 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6471",2010-06-27 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6472",2010-06-27 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6473",2010-06-27 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6474",2010-06-27 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6475",2010-06-27 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6476",2010-06-27 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6477",2010-06-27 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6478",2010-06-27 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6479",2010-06-27 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6480",2010-06-27 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6481",2010-06-28 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6482",2010-06-28 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6483",2010-06-28 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6484",2010-06-28 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6485",2010-06-28 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6486",2010-06-28 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6487",2010-06-28 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6488",2010-06-28 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6489",2010-06-28 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6490",2010-06-28 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6491",2010-06-28 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6492",2010-06-28 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6493",2010-06-28 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6494",2010-06-28 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6495",2010-06-28 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6496",2010-06-28 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6497",2010-06-28 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6498",2010-06-28 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6499",2010-06-28 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6500",2010-06-28 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6501",2010-06-28 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6502",2010-06-28 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6503",2010-06-28 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6504",2010-06-28 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6505",2010-06-29 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6506",2010-06-29 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6507",2010-06-29 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6508",2010-06-29 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6509",2010-06-29 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6510",2010-06-29 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6511",2010-06-29 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6512",2010-06-29 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6513",2010-06-29 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6514",2010-06-29 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6515",2010-06-29 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6516",2010-06-29 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6517",2010-06-29 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6518",2010-06-29 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6519",2010-06-29 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6520",2010-06-29 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6521",2010-06-29 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6522",2010-06-29 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6523",2010-06-29 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6524",2010-06-29 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6525",2010-06-29 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6526",2010-06-29 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6527",2010-06-29 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6528",2010-06-29 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6529",2010-06-30 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6530",2010-06-30 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6531",2010-06-30 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6532",2010-06-30 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6533",2010-06-30 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6534",2010-06-30 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6535",2010-06-30 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6536",2010-06-30 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6537",2010-06-30 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6538",2010-06-30 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6539",2010-06-30 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6540",2010-06-30 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6541",2010-06-30 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6542",2010-06-30 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6543",2010-06-30 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6544",2010-06-30 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6545",2010-06-30 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6546",2010-06-30 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6547",2010-06-30 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6548",2010-06-30 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6549",2010-06-30 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6550",2010-06-30 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6551",2010-06-30 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6552",2010-06-30 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6553",2010-07-01 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6554",2010-07-01 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6555",2010-07-01 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6556",2010-07-01 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6557",2010-07-01 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6558",2010-07-01 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6559",2010-07-01 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6560",2010-07-01 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6561",2010-07-01 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6562",2010-07-01 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6563",2010-07-01 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6564",2010-07-01 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6565",2010-07-01 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6566",2010-07-01 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6567",2010-07-01 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6568",2010-07-01 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6569",2010-07-01 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6570",2010-07-01 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6571",2010-07-01 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6572",2010-07-01 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6573",2010-07-01 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6574",2010-07-01 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6575",2010-07-01 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6576",2010-07-01 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6577",2010-07-02 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6578",2010-07-02 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6579",2010-07-02 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6580",2010-07-02 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6581",2010-07-02 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6582",2010-07-02 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6583",2010-07-02 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6584",2010-07-02 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6585",2010-07-02 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6586",2010-07-02 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6587",2010-07-02 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6588",2010-07-02 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6589",2010-07-02 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6590",2010-07-02 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6591",2010-07-02 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6592",2010-07-02 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6593",2010-07-02 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6594",2010-07-02 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6595",2010-07-02 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6596",2010-07-02 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6597",2010-07-02 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6598",2010-07-02 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6599",2010-07-02 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6600",2010-07-02 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6601",2010-07-03 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6602",2010-07-03 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6603",2010-07-03 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6604",2010-07-03 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6605",2010-07-03 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6606",2010-07-03 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6607",2010-07-03 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6608",2010-07-03 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6609",2010-07-03 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6610",2010-07-03 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6611",2010-07-03 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6612",2010-07-03 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6613",2010-07-03 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6614",2010-07-03 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6615",2010-07-03 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6616",2010-07-03 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6617",2010-07-03 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6618",2010-07-03 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6619",2010-07-03 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6620",2010-07-03 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6621",2010-07-03 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6622",2010-07-03 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6623",2010-07-03 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6624",2010-07-03 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6625",2010-07-04 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6626",2010-07-04 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6627",2010-07-04 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6628",2010-07-04 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6629",2010-07-04 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6630",2010-07-04 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6631",2010-07-04 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6632",2010-07-04 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6633",2010-07-04 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6634",2010-07-04 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6635",2010-07-04 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6636",2010-07-04 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6637",2010-07-04 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6638",2010-07-04 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6639",2010-07-04 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6640",2010-07-04 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6641",2010-07-04 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6642",2010-07-04 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6643",2010-07-04 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6644",2010-07-04 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6645",2010-07-04 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6646",2010-07-04 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6647",2010-07-04 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6648",2010-07-04 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6649",2010-07-05 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6650",2010-07-05 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6651",2010-07-05 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6652",2010-07-05 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6653",2010-07-05 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6654",2010-07-05 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6655",2010-07-05 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6656",2010-07-05 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6657",2010-07-05 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6658",2010-07-05 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6659",2010-07-05 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6660",2010-07-05 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6661",2010-07-05 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6662",2010-07-05 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6663",2010-07-05 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6664",2010-07-05 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6665",2010-07-05 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6666",2010-07-05 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6667",2010-07-05 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6668",2010-07-05 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6669",2010-07-05 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6670",2010-07-05 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6671",2010-07-05 22:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6672",2010-07-05 23:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6673",2010-07-06 00:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6674",2010-07-06 01:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6675",2010-07-06 02:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6676",2010-07-06 03:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6677",2010-07-06 04:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6678",2010-07-06 05:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6679",2010-07-06 06:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6680",2010-07-06 07:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6681",2010-07-06 08:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6682",2010-07-06 09:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6683",2010-07-06 10:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6684",2010-07-06 11:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6685",2010-07-06 12:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6686",2010-07-06 13:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6687",2010-07-06 14:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6688",2010-07-06 15:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6689",2010-07-06 16:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6690",2010-07-06 17:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6691",2010-07-06 18:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6692",2010-07-06 19:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6693",2010-07-06 20:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
"6694",2010-07-06 21:00:00,"1:1","-","-","streamflow",0,"Q","hydro"
